"","name","location","affiliation"
"http://data.linkededucation.org/resource/lak/person/mihai-lintean","Mihai Lintean","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-memphis"
"http://data.linkededucation.org/resource/lak/person/enrique-garcia","Enrique Garcia","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/university-of-cordoba"
"http://data.linkededucation.org/resource/lak/person/geoff-gordon","Geoff Gordon","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/s-kardan","S. Kardan","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/university-of-british-columbia"
"http://data.linkededucation.org/resource/lak/person/jui-long-hung","Jui-Long Hung","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/boise-state-university"
"http://data.linkededucation.org/resource/lak/person/ma-chatti","M.a. Chatti","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/rwth-aachen-university"
"http://data.linkededucation.org/resource/lak/person/evgeny-knutov","Evgeny Knutov","http://dbpedia.org/resource/Netherlands","http://data.linkededucation.org/resource/lak/organization/eindhoven-university-of-technology"
"http://data.linkededucation.org/resource/lak/person/j-p-pellet","J.-p. Pellet","http://dbpedia.org/resource/Switzerland","http://data.linkededucation.org/resource/lak/organization/eth-zurich"
"http://data.linkededucation.org/resource/lak/person/german-cobo","German Cobo","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/universitat-oberta-de-catalunya--uoc-"
"http://data.linkededucation.org/resource/lak/person/ryan-sjd-baker","Ryan S.j.d. Baker","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/ryan-sjd-baker","Ryan S.j.d. Baker","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/ryan-sjd-baker","Ryan S.J.d. Baker","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/ryan-sjd-baker","Ryan S.J.d. Baker","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/hans-christian-schmitz","Hans-Christian Schmitz","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/fraunhofer-institute-for-applied-information-technology"
"http://data.linkededucation.org/resource/lak/person/terry-peckham","Terry Peckham","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/university-of-saskatchewan"
"http://data.linkededucation.org/resource/lak/person/jonathan-steinhart","Jonathan Steinhart","http://dbpedia.org/resource/Austria","http://data.linkededucation.org/resource/lak/organization/"
"http://data.linkededucation.org/resource/lak/person/f-puppe","F. Puppe","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/universitat-wurzburg"
"http://data.linkededucation.org/resource/lak/person/nabila-khodeir","Nabila Khodeir","http://dbpedia.org/resource/Egypt","http://data.linkededucation.org/resource/lak/organization/electronics-research-institute"
"http://data.linkededucation.org/resource/lak/person/anthony-allevato","Anthony Allevato","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/virginia-tech"
"http://data.linkededucation.org/resource/lak/person/sergio-gutierrez","Sergio Gutierrez","http://dbpedia.org/resource/UK","http://data.linkededucation.org/resource/lak/organization/birkbeck-college"
"http://data.linkededucation.org/resource/lak/person/albert-t-corbett","Albert T. Corbett","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/martin-mozina","Martin Mozina","http://dbpedia.org/resource/Slovenia","http://data.linkededucation.org/resource/lak/organization/university-of-ljubljana"
"http://data.linkededucation.org/resource/lak/person/evgueni-smirnov","Evgueni Smirnov","http://dbpedia.org/resource/Netherlands","http://data.linkededucation.org/resource/lak/organization/maastricht-university"
"http://data.linkededucation.org/resource/lak/person/lukas-zoubek","Lukas Zoubek","http://dbpedia.org/resource/Czech_Republic","http://data.linkededucation.org/resource/lak/organization/university-of-ostrava"
"http://data.linkededucation.org/resource/lak/person/daniel-victoria","Daniel Victoria","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/universidad-de-lima"
"http://data.linkededucation.org/resource/lak/person/tamara-sumner","Tamara Sumner","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/institute-of-cognitive-science"
"http://data.linkededucation.org/resource/lak/person/andre-a-rupp","Andre A. Rupp","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-maryland"
"http://data.linkededucation.org/resource/lak/person/jim-gaston","Jim Gaston","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/south-orange-county-community-college-district"
"http://data.linkededucation.org/resource/lak/person/griff-richards","Griff Richards","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/thompson-rivers-university---open-learning"
"http://data.linkededucation.org/resource/lak/person/michael-john-eagle","Michael John Eagle","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-north-carolina-at-charlotte"
"http://data.linkededucation.org/resource/lak/person/tara-m-madhyastha","Tara M. Madhyastha","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-washington"
"http://data.linkededucation.org/resource/lak/person/ravi-vatrapu","Ravi Vatrapu","http://dbpedia.org/resource/Denmark","http://data.linkededucation.org/resource/lak/organization/copenhagen-business-school"
"http://data.linkededucation.org/resource/lak/person/dragan-gasevic","Dragan Gasevic","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/athabasca-university"
"http://data.linkededucation.org/resource/lak/person/lars-muller","Lars Muller","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/fzi-research-center-for-information-technologies"
"http://data.linkededucation.org/resource/lak/person/keigo-takeda","Keigo Takeda","http://dbpedia.org/resource/Japan","http://data.linkededucation.org/resource/lak/organization/konan-university"
"http://data.linkededucation.org/resource/lak/person/michel-gagnon","Michel Gagnon","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/polytechnique-montreal"
"http://data.linkededucation.org/resource/lak/person/bruce-m-mclaren","Bruce M. Mclaren","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/pedro-a-toledo","Pedro A. Toledo","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/universidad-de-la-laguna"
"http://data.linkededucation.org/resource/lak/person/andrew-e-krumm","Andrew E. Krumm","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-michigan"
"http://data.linkededucation.org/resource/lak/person/bradford-w-mott","Bradford W. Mott","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/north-carolina-state-university"
"http://data.linkededucation.org/resource/lak/person/veronica-rivera-pelayo","Veronica Rivera-Pelayo","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/fzi-research-center-for-information-technologies"
"http://data.linkededucation.org/resource/lak/person/r-pelanek","R. Pelanek","http://dbpedia.org/resource/Czech_Republic","http://data.linkededucation.org/resource/lak/organization/masaryk-university"
"http://data.linkededucation.org/resource/lak/person/javier-melenchon","Javier Melenchon","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/universitat-oberta-de-catalunya--uoc-"
"http://data.linkededucation.org/resource/lak/person/nikos-manouselis","Nikos Manouselis","http://dbpedia.org/resource/Greece","http://data.linkededucation.org/resource/lak/organization/greek-research-and-technology-network--grnet-"
"http://data.linkededucation.org/resource/lak/person/robert-phillips","Robert Phillips","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/north-carolina-state-university"
"http://data.linkededucation.org/resource/lak/person/mimi-m-recker","Mimi M. Recker","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/utah-state-university"
"http://data.linkededucation.org/resource/lak/person/jim-greer","Jim Greer","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/university-of-saskatchewan"
"http://data.linkededucation.org/resource/lak/person/adam-b-goldstein","Adam B. Goldstein","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/e-august","E. August","http://dbpedia.org/resource/Switzerland","http://data.linkededucation.org/resource/lak/organization/eth-zurich"
"http://data.linkededucation.org/resource/lak/person/john-behrens","John Behrens","http://dbpedia.org/resource/","http://data.linkededucation.org/resource/lak/organization/pearson"
"http://data.linkededucation.org/resource/lak/person/sarel-vanvuuren","Sarel Vanvuuren","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-colorado-at-boulder"
"http://data.linkededucation.org/resource/lak/person/jim-klo","Jim Klo","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/sri-international"
"http://data.linkededucation.org/resource/lak/person/jelena-jovanovic","Jelena Jovanovic","http://dbpedia.org/resource/Serbia","http://data.linkededucation.org/resource/lak/organization/university-of-belgrade"
"http://data.linkededucation.org/resource/lak/person/c-heffernan","C. Heffernan","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/s-ventura","S. Ventura","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/university-of-cordoba"
"http://data.linkededucation.org/resource/lak/person/koji-suda","Koji Suda","http://dbpedia.org/resource/Japan","http://data.linkededucation.org/resource/lak/organization/hyogo-university-of-teacher-education"
"http://data.linkededucation.org/resource/lak/person/matthew-thornton","Matthew Thornton","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/virginia-tech"
"http://data.linkededucation.org/resource/lak/person/dennis-zielke","Dennis Zielke","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/rwth-aachen-university"
"http://data.linkededucation.org/resource/lak/person/nguyen-thai-nghe","Nguyen Thai-nghe","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/university-of-hildesheim"
"http://data.linkededucation.org/resource/lak/person/nayer-wanas","Nayer Wanas","http://dbpedia.org/resource/Egypt","http://data.linkededucation.org/resource/lak/organization/cairo-microsoft-innovation-lab"
"http://data.linkededucation.org/resource/lak/person/m-numao","M. Numao","http://dbpedia.org/resource/Japan","http://data.linkededucation.org/resource/lak/organization/osaka-university"
"http://data.linkededucation.org/resource/lak/person/alfred-essa","Alfred Essa","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/desire2learn-incorporated"
"http://data.linkededucation.org/resource/lak/person/kenneth-r-koedinger","Kenneth R. Koedinger","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/tariq-m-khan","Tariq M. Khan","http://dbpedia.org/resource/UK","http://data.linkededucation.org/resource/lak/organization/brunel-business-school"
"http://data.linkededucation.org/resource/lak/person/manuel-gerardo-saldivar","Manuel Gerardo Saldivar","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/school-of-education"
"http://data.linkededucation.org/resource/lak/person/behzad-beheshti","Behzad Beheshti","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/ecole-polytechnique-de-montreal"
"http://data.linkededucation.org/resource/lak/person/jm-buhmann","J.m. Buhmann","http://dbpedia.org/resource/Switzerland","http://data.linkededucation.org/resource/lak/organization/eth-zurich"
"http://data.linkededucation.org/resource/lak/person/hasmik-mehranian","Hasmik Mehranian","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-massachusetts"
"http://data.linkededucation.org/resource/lak/person/kerry-rice","Kerry Rice","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/boise-state-university"
"http://data.linkededucation.org/resource/lak/person/rebecca-nugent","Rebecca Nugent","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/mansoureh-takaffoli","Mansoureh Takaffoli","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/university-of-alberta"
"http://data.linkededucation.org/resource/lak/person/r-joseph-waddington","R. Joseph Waddington","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-michigan"
"http://data.linkededucation.org/resource/lak/person/michael-wixon","Michael Wixon","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/tristan-nixon","Tristan Nixon","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-learning-inc"
"http://data.linkededucation.org/resource/lak/person/kh-brodersen","K.h. Brodersen","http://dbpedia.org/resource/Switzerland","http://data.linkededucation.org/resource/lak/organization/eth-zurich"
"http://data.linkededucation.org/resource/lak/person/martin-wolpers","Martin Wolpers","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/fraunhofer-institute-for-applied-information-technology"
"http://data.linkededucation.org/resource/lak/person/diane-litman","Diane Litman","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-pittsburgh"
"http://data.linkededucation.org/resource/lak/person/eunchul-lee","Eunchul Lee","http://dbpedia.org/resource/South_Korea","http://data.linkededucation.org/resource/lak/organization/dankook-university"
"http://data.linkededucation.org/resource/lak/person/roger-azevedo","Roger Azevedo","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/mcgill-university"
"http://data.linkededucation.org/resource/lak/person/ma-mercedes-t-rodrigo","Ma. Mercedes T. Rodrigo","http://dbpedia.org/resource/Philippines","http://data.linkededucation.org/resource/lak/organization/ateneo-de-manila-university"
"http://data.linkededucation.org/resource/lak/person/jaclyn-ocumpaugh","Jaclyn Ocumpaugh","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/keith-millis","Keith Millis","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/northern-illinois-university"
"http://data.linkededucation.org/resource/lak/person/min-chi","Min Chi","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/stanford-university"
"http://data.linkededucation.org/resource/lak/person/beatrice-popescu","Beatrice Popescu","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/universidad-de-la-laguna"
"http://data.linkededucation.org/resource/lak/person/nadine-marcus","Nadine Marcus","http://dbpedia.org/resource/Australia","http://data.linkededucation.org/resource/lak/organization/university-of-new-south-wales"
"http://data.linkededucation.org/resource/lak/person/juan-pablo-peche","Juan Pablo Peche","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/universidad-de-lima"
"http://data.linkededucation.org/resource/lak/person/rafi-nachmias","Rafi Nachmias","http://dbpedia.org/resource/Israel","http://data.linkededucation.org/resource/lak/organization/tel-aviv-university"
"http://data.linkededucation.org/resource/lak/person/liaqat-ali","Liaqat Ali","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/athabasca-university"
"http://data.linkededucation.org/resource/lak/person/kimberly-e-arnold","Kimberly E. Arnold","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/purdue-university"
"http://data.linkededucation.org/resource/lak/person/riina-vuorikari","Riina Vuorikari","http://dbpedia.org/resource/Belgium","http://data.linkededucation.org/resource/lak/organization/european-schoolnet--eun-"
"http://data.linkededucation.org/resource/lak/person/takahiro-tagawa","Takahiro Tagawa","http://dbpedia.org/resource/JAPAN","http://data.linkededucation.org/resource/lak/organization/kyushu-university"
"http://data.linkededucation.org/resource/lak/person/ritu-chaturvedi","Ritu Chaturvedi","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/university-of-windsor"
"http://data.linkededucation.org/resource/lak/person/michael-a-sao-pedro","Michael A. Sao Pedro","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/s-wu","S. Wu","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/mladen-a-vouk","Mladen A. Vouk","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/applied-research-associates,-inc,-raleigh"
"http://data.linkededucation.org/resource/lak/person/james-r-curran","James R. Curran","http://dbpedia.org/resource/Australia","http://data.linkededucation.org/resource/lak/organization/university-of-sydney"
"http://data.linkededucation.org/resource/lak/person/a-altun","A. Altun","http://dbpedia.org/resource/Turkey","http://data.linkededucation.org/resource/lak/organization/hacettepe-university"
"http://data.linkededucation.org/resource/lak/person/arnold-ferri","Arnold Ferri","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/athabasca-university"
"http://data.linkededucation.org/resource/lak/person/aleksander-sadikov","Aleksander Sadikov","http://dbpedia.org/resource/Slovenia","http://data.linkededucation.org/resource/lak/organization/university-of-ljubljana"
"http://data.linkededucation.org/resource/lak/person/jennifer-l-ferris","Jennifer L. Ferris","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/robert-p-dolan","Robert P. Dolan","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/pearson-education"
"http://data.linkededucation.org/resource/lak/person/francois-bouchet","Francois Bouchet","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/mcgill-university"
"http://data.linkededucation.org/resource/lak/person/carlos-delgado-kloos","Carlos Delgado Kloos","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/university-carlos-iii-of-madrid"
"http://data.linkededucation.org/resource/lak/person/hajime-sawamura","Hajime Sawamura","http://dbpedia.org/resource/JAPAN","http://data.linkededucation.org/resource/lak/organization/niigata-university"
"http://data.linkededucation.org/resource/lak/person/suleyman-cetintas","Suleyman Cetintas","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/purdue-university"
"http://data.linkededucation.org/resource/lak/person/myra-spiliopoulou","Myra Spiliopoulou","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/otto-von-guericke-university"
"http://data.linkededucation.org/resource/lak/person/ling-tan","Ling Tan","http://dbpedia.org/resource/Australia","http://data.linkededucation.org/resource/lak/organization/australian-council-for-educational-research"
"http://data.linkededucation.org/resource/lak/person/dixie-ching","Dixie Ching","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/new-york-university"
"http://data.linkededucation.org/resource/lak/person/serafima-mamedova","Serafima Mamedova","http://dbpedia.org/resource/Russia","http://data.linkededucation.org/resource/lak/organization/university---higher-school-of-economics"
"http://data.linkededucation.org/resource/lak/person/leena-joseph","Leena Joseph","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-north-carolina-at-charlotte"
"http://data.linkededucation.org/resource/lak/person/dr-dave-lewis","Dr. Dave Lewis","http://dbpedia.org/resource/Ireland","http://data.linkededucation.org/resource/lak/organization/trinity-college-dublin"
"http://data.linkededucation.org/resource/lak/person/valentin-zacharias","Valentin Zacharias","http://dbpedia.org/resource/Germany","http://data.linkededucation.org/resource/lak/organization/fzi-research-center-for-information-technologies"
"http://data.linkededucation.org/resource/lak/person/shubhendu-trivedi","Shubhendu Trivedi","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/stephanie-d-teasley","Stephanie D. Teasley","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-michigan"
"http://data.linkededucation.org/resource/lak/person/muntaquim-bagadia","Muntaquim Bagadia","http://dbpedia.org/resource/India","http://data.linkededucation.org/resource/lak/organization/educational-initiatives-pvt-ltd"
"http://data.linkededucation.org/resource/lak/person/thomas-k-harris","Thomas K. Harris","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/tutor-technologies"
"http://data.linkededucation.org/resource/lak/person/manuel-freire","Manuel Freire","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/eps-universidad-autonoma-de-madrid"
"http://data.linkededucation.org/resource/lak/person/osamu-yamakawa","Osamu Yamakawa","http://dbpedia.org/resource/JAPAN","http://data.linkededucation.org/resource/lak/organization/fukui-prefectural-university"
"http://data.linkededucation.org/resource/lak/person/stephen-e-fancsali","Stephen E. Fancsali","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/stephen-e-fancsali","Stephen E. Fancsali","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/carnegie-mellon-university"
"http://data.linkededucation.org/resource/lak/person/hogyeong-jeong","Hogyeong Jeong","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/vanderbilt-university"
"http://data.linkededucation.org/resource/lak/person/rhouma-naceur","Rhouma Naceur","http://dbpedia.org/resource/Canada","http://data.linkededucation.org/resource/lak/organization/ecole-polytechnique-de-montreal"
"http://data.linkededucation.org/resource/lak/person/mm-molina","M.m. Molina","http://dbpedia.org/resource/Spain","http://data.linkededucation.org/resource/lak/organization/university-of-cordoba"
"http://data.linkededucation.org/resource/lak/person/david-h-shanabrook","David H. Shanabrook","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-massachusetts"
"http://data.linkededucation.org/resource/lak/person/mingyu-feng","Mingyu Feng","http://dbpedia.org/resource/","http://data.linkededucation.org/resource/lak/organization/worcester-polytechnic-institute"
"http://data.linkededucation.org/resource/lak/person/casey-hord","Casey Hord","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/purdue-university"
"http://data.linkededucation.org/resource/lak/person/johann-ari-larusson","Johann Ari Larusson","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/brandeis-university"
"http://data.linkededucation.org/resource/lak/person/moffat-mathews","Moffat Mathews","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-canterbury"
"http://data.linkededucation.org/resource/lak/person/lee-becker","Lee Becker","http://dbpedia.org/resource/USA","http://data.linkededucation.org/resource/lak/organization/university-of-colorado-at-boulder"
"http://data.linkededucation.org/resource/lak/person/a-zapata-gonzalez","A. Zapata-gonzalez","http://dbpedia.org/resource/Mexico","http://data.linkededucation.org/resource/lak/organization/autonomous-university-of-yucatan"
"http://data.linkededucation.org/resource/lak/person/lydia-lau","Lydia Lau","http://dbpedia.org/resource/UK","http://data.linkededucation.org/resource/lak/organization/university-of-leeds"
"http://data.linkededucation.org/resource/lak/person/mykola-pechenizkiy","Mykola Pechenizkiy","http://dbpedia.org/resource/Netherlands","http://data.linkededucation.org/resource/lak/organization/eindhoven-university-of-technology"
